Suburb,Type,SellerG,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Latitude,Longtitude,Price
Surrey Hills,h,Ray,3127,4,2,2,867,218,1950,-37.8346,145.1059,1930000
Surrey Hills,h,Woodards,3127,4,2,1,536,211,1930,-37.8309,145.0946,1251000
Surrey Hills,h,hockingstuart,3127,0,2,1,335,209,2013,-37.8165,145.0981,1560000
Mont Albert,h,Jellis,3127,5,1,0,711,207,1950,-37.8195,145.1134,1815000
Mont Albert,h,Jellis,3127,4,2,2,931,199,1930,-37.8226,145.1103,2200000
Surrey Hills,h,Fletchers,3127,4,2,2,809,198,1950,-37.8337,145.1118,1300000
Surrey Hills,h,Fletchers,3127,3,2,2,347,195,2013,-37.8323,145.105,1525000
Surrey Hills,h,Marshall,3127,4,2,4,751,188,1888,-37.82233,145.09559,2300000
Surrey Hills,h,Marshall,3127,4,1,2,600,186,1886,-37.8327,145.0976,1600000
Surrey Hills,h,Jellis,3127,4,2,2,619,185,1930,-37.8171,145.0934,1835000
Surrey Hills,h,Fletchers,3127,3,1,1,763,180,1930,-37.8148,145.0965,1700000
Surrey Hills,h,Marshall,3127,3,2,2,585,173,1930,-37.8167,145.0924,1960000
Mont Albert,h,Kay,3127,4,2,2,813,170,1938,-37.8118,145.1065,2335000
Surrey Hills,h,Fletchers,3127,3,2,2,808,159,1970,-37.832,145.11,1755000
Mont Albert,t,Jellis,3127,3,2,2,255,152,2000,-37.8192,145.111,1200000
Surrey Hills,h,Jellis,3127,3,3,2,383,151,1997,-37.82338,145.09236,1750000
Surrey Hills,h,Noel,3127,3,1,2,438,151,1906,-37.83015,145.09035,1715000
Mont Albert,t,Fletchers,3127,3,2,2,330,148,2001,-37.8167,145.107,1310000
Surrey Hills,h,Marshall,3127,3,2,1,247,145,2005,-37.836,145.1046,1150000
Surrey Hills,h,RT,3127,3,2,2,628,144,1950,-37.82091,145.09543,1901000
Surrey Hills,h,Marshall,3127,4,1,1,579,143,1900,-37.8224,145.0959,1700000
Surrey Hills,t,Fletchers,3127,4,2,2,401,129,1970,-37.8332,145.1105,1110000
Surrey Hills,h,Jellis,3127,3,1,2,441,128,1910,-37.8204,145.0887,2180000
Surrey Hills,h,Jellis,3127,3,1,9,841,124,1960,-37.83729,145.10929,2100000
Surrey Hills,h,Jellis,3127,2,1,0,269,124,1910,-37.8201,145.0887,1260000
Surrey Hills,h,Noel,3127,3,1,1,516,120,1910,-37.82372,145.09085,1785000
Mont Albert,h,Jellis,3127,3,2,2,640,117,1950,-37.8173,145.1123,1564000
Mont Albert,u,Jellis,3127,2,2,2,0,116,2005,-37.8161,145.1098,725000
Mont Albert,h,Lindellas,3127,2,1,1,613,115,1950,-37.8238,145.1135,1320000
Surrey Hills,u,Fletchers,3127,3,1,2,217,110,1970,-37.8287,145.1014,880000
Surrey Hills,u,Noel,3127,2,1,1,101,105,1975,-37.8263,145.0962,600000
Surrey Hills,t,Noel,3127,3,1,1,217,101,1970,-37.8275,145.1032,865000
Surrey Hills,h,Fletchers,3127,2,2,1,323,96,1980,-37.823,145.0993,1250000
Surrey Hills,t,Jellis,3127,1,2,1,88,92,1997,-37.819,145.0888,770500
Mont Albert,u,hockingstuart,3127,2,1,1,0,92,2005,-37.8161,145.1098,520000
Surrey Hills,u,Fletchers,3127,2,1,2,180,85,1970,-37.8351,145.103,825000
Surrey Hills,u,hockingstuart,3127,2,1,1,1501,84,1960,-37.81665,145.10043,807000
Mont Albert,u,RW,3127,2,2,2,0,80,2003,-37.8161,145.1098,750000
Surrey Hills,u,Noel,3127,2,1,1,681,80,1968,-37.8159,145.091,760000
Surrey Hills,u,HAR,3127,2,1,2,193,80,1970,-37.83275,145.1055,740000
Surrey Hills,u,Noel,3127,2,1,2,124,80,1985,-37.8159,145.0902,600000
Surrey Hills,u,Marshall,3127,2,1,1,102,78,1970,-37.8288,145.1048,610000
Surrey Hills,u,Noel,3127,2,1,1,170,78,1960,-37.8186,145.0892,778500
Surrey Hills,u,Jellis,3127,2,1,1,0,76,1970,-37.8356,145.1029,640000
Surrey Hills,u,Fletchers,3127,1,1,1,951,76,1970,-37.8261,145.0902,656000
Mont Albert,h,Marshall,3127,5,4,2,355,25,1979,-37.812,145.1074,1400000
Box Hill,h,Fletchers,3128,4,2,1,641,625,1930,-37.82392,145.1299,1782500
Box Hill,h,Buxton,3128,6,3,5,1463,307,1880,-37.82438,145.12528,4600000
Box Hill,h,hockingstuart,3128,4,2,2,697,255,1940,-37.8151,145.135,1620000
Box Hill,h,Allens,3128,3,2,2,780,235,1927,-37.8244,145.1319,1461400
Box Hill,h,Marshall,3128,4,2,2,590,231,1924,-37.8274,145.1242,1670000
Box Hill,h,RT,3128,4,2,2,715,227,1930,-37.8142,145.1278,1875000
Box Hill,h,Fletchers,3128,4,2,1,692,195,1890,-37.8247,145.1281,1600000
Box Hill,h,Buxton,3128,4,3,2,686,180,1945,-37.82346,145.12631,2128888
Box Hill,h,Marshall,3128,3,2,2,458,170,1950,-37.8257,145.1216,1715000
Box Hill,h,Jellis,3128,3,2,3,729,167,1905,-37.8233,145.1267,1560000
Box Hill,h,Noel,3128,4,4,4,707,162,1926,-37.8166,145.1354,1670000
Box Hill,h,hockingstuart,3128,3,2,1,643,159,1940,-37.8285,145.1272,1400000
Box Hill,t,Lindellas,3128,4,2,2,299,158,2008,-37.8282,145.1301,975000
Box Hill,h,Buxton,3128,3,2,2,693,158,1925,-37.8229,145.1217,2080000
Box Hill,h,Noel,3128,3,1,2,689,152,1920,-37.8262,145.1301,1760000
Box Hill,h,Fletchers,3128,3,1,0,741,151,1910,-37.8258,145.1246,1760000
Box Hill,h,Lindellas,3128,3,1,1,702,134,1950,-37.827,145.1209,1325000
Box Hill,h,Buxton,3128,5,3,2,613,133,1955,-37.82703,145.12938,1900000
Box Hill,t,Noel,3128,3,2,1,238,130,2000,-37.8154,145.1355,822500
Box Hill,h,Lindellas,3128,3,1,2,763,120,1945,-37.8166,145.1215,4000000
Box Hill,h,Fletchers,3128,4,1,1,492,119,1930,-37.8283,145.1195,857000
Box Hill,h,Marshall,3128,3,1,2,550,110,1950,-37.8275,145.1298,1200000
Box Hill,h,Ray,3128,3,1,2,384,108,1950,-37.8167,145.1373,948000
Box Hill,u,Fletchers,3128,3,1,1,211,108,1980,-37.8275,145.1232,775000
Box Hill,h,Ray,3128,3,1,2,664,106,1930,-37.8235,145.1276,1500000
Box Hill,h,Lindellas,3128,3,1,1,307,106,1890,-37.8247,145.1206,928000
Box Hill,h,Ray,3128,3,1,1,755,95,1920,-37.8264,145.1248,1170000
Box Hill,h,Buxton,3128,2,1,2,701,94,1940,-37.82756,145.11897,1820000
Box Hill,u,Philip,3128,2,1,1,151,82,1970,-37.8234,145.1235,636000
Box Hill,u,McGrath,3128,2,1,1,140,81,1965,-37.8271,145.1299,645000
Box Hill,u,Ray,3128,2,1,1,171,80,2014,-37.8158,145.1384,780000
Box Hill,u,Philip,3128,2,1,1,84,77,1970,-37.8179,145.1341,653000
Box Hill,u,Ray,3128,2,2,1,0,65,2010,-37.8216,145.127,465000
Box Hill,t,Jellis,3128,3,2,1,150,3,2000,-37.8287,145.1319,750000
Blackburn South,h,Ray,3130,5,3,2,587,350,2012,-37.84489,145.1454,1955000
Blackburn North,u,Hoskins,3130,2,1,1,305,305,1940,-37.80906,145.15787,706000
Blackburn,h,hockingstuart,3130,4,2,3,926,292,2006,-37.82825,145.15816,1940000
Blackburn,h,Noel,3130,4,2,2,628,287,2012,-37.82942,145.16714,1850000
Blackburn,h,Jellis,3130,5,3,2,1003,270,1960,-37.82665,145.1518,1900000
Blackburn South,h,Woodards,3130,4,3,2,610,240,1966,-37.83702,145.15345,1367000
Blackburn North,h,Fletchers,3130,4,2,2,582,240,2011,-37.80505,145.14919,1475000
Blackburn,h,Justin,3130,4,2,2,705,230,1985,-37.83135,145.15811,1300000
Blackburn,h,Jellis,3130,4,3,4,696,215,1950,-37.81726,145.16061,1695000
Blackburn North,t,Noel,3130,3,2,2,278,200,1990,-37.80862,145.14474,900000
Blackburn,h,Fletchers,3130,3,2,3,698,194,1945,-37.81231,145.1642,1390000
Blackburn North,h,Barry,3130,4,3,2,605,184,1965,-37.80394,145.16754,980000
Blackburn North,h,Noel,3130,5,4,6,870,172,1970,-37.80554,145.15549,1570000
Blackburn South,h,Ray,3130,4,3,2,592,168,2017,-37.84307,145.13419,1100000
Blackburn North,h,Noel,3130,4,2,1,797,164,1960,-37.80755,145.1638,1280000
Blackburn North,h,Jellis,3130,4,2,2,580,161,1965,-37.8051,145.14351,1250000
Blackburn South,h,Noel,3130,4,2,2,616,158,1979,-37.83624,145.14265,1250000
Blackburn,h,Philip,3130,4,2,3,989,156,1950,-37.8259,145.1549,1790000
Blackburn North,h,Nelson,3130,5,2,2,544,153,1960,-37.80532,145.16109,990000
Blackburn North,h,Jellis,3130,4,1,3,757,150,1968,-37.80815,145.15441,1375000
Blackburn South,h,Ray,3130,3,2,2,887,150,1990,-37.8429,145.14895,905000
Blackburn North,h,Fletchers,3130,3,2,1,568,137,1968,-37.80265,145.16099,1030000
Blackburn South,h,Fletchers,3130,3,1,2,648,128,1970,-37.84477,145.15582,1050000
Blackburn South,h,Barry,3130,3,2,2,548,127,1970,-37.84453,145.14446,1291000
Blackburn South,h,Noel,3130,3,1,2,579,126,1960,-37.83831,145.13985,1264000
Blackburn South,h,Noel,3130,3,2,1,345,125,2000,-37.83353,145.15852,1030000
Blackburn,h,Noel,3130,3,1,2,492,124,1957,-37.81169,145.15735,1100000
Blackburn,h,Noel,3130,3,1,1,697,121,1950,-37.81511,145.15828,1350000
Blackburn South,h,McGrath,3130,4,2,2,727,115,1960,-37.84378,145.13407,1229000
Blackburn,h,Ray,3130,3,2,2,353,111,1999,-37.81439,145.14541,1050000
Blackburn,h,Fletchers,3130,3,1,1,335,110,1960,-37.82876,145.13809,880000
Blackburn South,h,Fletchers,3130,3,2,1,232,103,2014,-37.83574,145.14866,874000
Blackburn,h,Jellis,3130,3,1,2,448,96,1950,-37.82956,145.13868,1070000
Blackburn South,u,Ray,3130,2,1,1,3316,85,1970,-37.8321,145.14444,615000
Blackburn,u,Barry,3130,2,1,1,0,55,1960,-37.82945,145.15697,485000
Forest Hill,h,Noel,3131,4,2,2,653,653,1970,-37.84362,145.16976,1350000
Forest Hill,u,Noel,3131,2,1,1,296,296,1998,-37.83633,145.16873,730000
Nunawading,h,hockingstuart,3131,5,3,2,766,274,1970,-37.81113,145.17681,1060000
Forest Hill,h,Harcourts,3131,4,2,2,851,216,1960,-37.83645,145.1603,1190000
Nunawading,h,Ray,3131,4,2,2,697,216,1970,-37.80864,145.17161,1075000
Forest Hill,h,Ray,3131,4,2,2,294,194,2010,-37.85156,145.16923,945000
Nunawading,h,Fletchers,3131,3,2,2,662,173,1980,-37.80715,145.18287,1200000
Nunawading,t,Noel,3131,4,3,2,289,170,2011,-37.82895,145.17678,1175000
Forest Hill,h,Fletchers,3131,3,2,1,608,155,1960,-37.83647,145.16176,1200000
Nunawading,h,Fletchers,3131,3,1,2,598,143,1960,-37.80827,145.17885,1002000
Nunawading,h,Barry,3131,3,2,2,423,140,1950,-37.80966,145.18378,836000
Forest Hill,h,hockingstuart,3131,6,1,1,704,140,1950,-37.83161,145.17555,1065000
Forest Hill,h,Jellis,3131,4,2,0,690,139,1970,-37.8451,145.1805,1120000
Forest Hill,h,Buxton,3131,4,2,2,586,137,1970,-37.84006,145.16568,1088000
Nunawading,h,Fletchers,3131,4,2,3,596,136,1975,-37.80827,145.18099,1100000
Forest Hill,h,Barry,3131,3,1,2,638,136,1960,-37.8328,145.17944,1159000
Nunawading,t,Philip,3131,3,1,1,226,136,2012,-37.82865,145.18624,900000
Nunawading,u,Ray,3131,3,2,2,266,134,2001,-37.82923,145.1744,813000
Nunawading,h,Stockdale,3131,3,1,2,426,131,1970,-37.81223,145.17926,735000
Nunawading,h,Ray,3131,3,1,1,757,125,1953,-37.82568,145.16752,1218000
Nunawading,h,Barry,3131,3,1,2,588,121,1965,-37.80794,145.18282,970000
Nunawading,h,Fletchers,3131,3,1,2,586,119,1960,-37.81028,145.17456,1056000
Forest Hill,h,Buxton,3131,4,1,1,611,119,1960,-37.83945,145.16684,1078000
Forest Hill,h,Ray,3131,2,1,1,581,116.4,1970,-37.84207,145.17795,1020000
Forest Hill,h,McGrath,3131,3,1,1,590,114,1960,-37.84308,145.168,1011000
Nunawading,u,Barry,3131,3,2,2,239,113,2014,-37.81359,145.17574,777000
Forest Hill,h,Noel,3131,3,1,1,601,110,1970,-37.84121,145.16068,1134000
Nunawading,u,Fletchers,3131,2,1,1,149,84,1970,-37.8231,145.17911,676000
Forest Hill,h,Fletchers,3131,2,1,1,189,73,2001,-37.83283,145.17533,680000
Forest Hill,h,Harcourts,3131,4,2,2,497,18,1970,-37.83742,145.17068,1120000
Mitcham,h,Fletchers,3132,4,3,2,367,334,2015,-37.81338,145.18551,1200000
Mitcham,h,Noel,3132,5,3,2,676,320,1972,-37.81042,145.20852,1230000
Mitcham,h,Noel,3132,3,2,2,438,221,1920,-37.81272,145.19188,1600000
Mitcham,h,Noel,3132,3,2,2,534,187,1970,-37.81059,145.18975,1237000
Mitcham,t,Ray,3132,4,3,2,374,170,2000,-37.81521,145.18727,926000
Mitcham,h,Buxton,3132,4,2,2,481,166,1965,-37.80961,145.1847,890000
Mitcham,h,Noel,3132,3,2,1,654,164,1974,-37.80953,145.20869,1070000
Mitcham,h,Noel,3132,4,1,1,842,160,1950,-37.81235,145.19756,1302000
Mitcham,u,Noel,3132,3,2,2,309,150,2005,-37.82653,145.20261,907800
Mitcham,h,Noel,3132,3,1,1,662,149,1970,-37.81846,145.20078,1050000
Mitcham,h,Ray,3132,3,2,2,371,148,2016,-37.81333,145.21214,1104000
Mitcham,h,Ray,3132,3,1,2,1714,147,1960,-37.82698,145.19544,2305000
Mitcham,t,Noel,3132,3,2,1,263,146,2016,-37.8179,145.20658,970000
Mitcham,h,Noel,3132,3,1,2,608,138,1975,-37.82583,145.20608,950000
Mitcham,h,Noel,3132,3,2,2,672,136,1970,-37.8236,145.20898,1010000
Mitcham,h,Ray,3132,3,1,2,774,132.6,1950,-37.80588,145.1981,1101000
Mitcham,t,Noel,3132,3,2,2,343,130,2010,-37.82158,145.21129,800000
Mitcham,h,Jellis,3132,3,1,1,582,124,1950,-37.8258,145.1905,985000
Mitcham,h,Philip,3132,3,1,1,630,110,1950,-37.82505,145.18797,985000
Mitcham,u,Jellis,3132,3,1,2,208,110,1975,-37.8135,145.19972,775000
Mitcham,u,Noel,3132,3,1,2,439,110,1960,-37.82596,145.1872,820000
Mitcham,h,hockingstuart,3132,3,1,2,658,99,1960,-37.81566,145.18819,1050000
Mitcham,u,Barry,3132,2,1,1,300,90,2011,-37.80574,145.18832,695000
Mitcham,h,Barry,3132,2,1,4,446,82,1975,-37.81906,145.21253,655000
Vermont South,h,Ray,3133,4,2,2,407,300,2003,-37.85028,145.18787,1290000
Vermont,h,Harcourts,3133,4,2,2,616,289,2014,-37.84009,145.19954,1595000
Vermont,h,Barry,3133,4,2,3,654,270,1985,-37.84351,145.19246,1160000
Vermont South,h,Biggin,3133,5,3,2,882,212,1970,-37.85995,145.18579,1360000
Vermont South,h,Harcourts,3133,3,2,4,832,209,1976,-37.85973,145.18223,1170000
Vermont,t,Harcourts,3133,4,2,2,0,207,2008,-37.83368,145.20409,975000
Vermont,h,hockingstuart,3133,4,2,0,539,192,1978,-37.83459,145.21264,980000
Vermont South,h,Noel,3133,4,2,2,651,187,1975,-37.84842,145.1816,1050000
Vermont,h,Noel,3133,5,2,2,891,177,1980,-37.83691,145.21269,1300000
Vermont South,h,Barry,3133,4,2,2,790,172,1972,-37.8608,145.1842,1320000
Vermont,h,Harcourts,3133,4,2,3,682,166,1973,-37.84454,145.18881,1260000
Vermont,h,Noel,3133,4,2,4,624,161,1960,-37.83344,145.19063,1235000
Vermont South,h,Ray,3133,4,2,2,650,159,1980,-37.84919,145.17436,1202000
Vermont,h,Fletchers,3133,3,1,4,711,152,1935,-37.83315,145.2026,903000
Vermont South,h,Ray,3133,3,2,2,647,145,1980,-37.85785,145.17049,1120000
Vermont,h,Philip,3133,4,1,4,880,142,1980,-37.83737,145.18819,1133000
Vermont,t,iProperty,3133,3,2,2,277,125,2016,-37.83581,145.19802,820000
Vermont,h,Fletchers,3133,3,1,1,653,119,1970,-37.84034,145.2022,988000
Vermont,h,Philip,3133,3,1,0,722,94,1960,-37.8324,145.20467,1111500
Ringwood,h,Hoskins,3134,4,2,2,1016,310,2002,-37.78372,145.25311,1725000
Ringwood,h,Ray,3134,4,3,6,710,277,1970,-37.81519,145.21356,955000
Ringwood,h,Carter,3134,4,2,2,760,198,1950,-37.81756,145.23526,1246000
Ringwood,h,Barry,3134,5,3,2,591,195,1950,-37.81795,145.22852,1230000
Ringwood North,h,Fletchers,3134,4,2,2,671,195,1985,-37.79739,145.22125,980000
Ringwood,h,Philip,3134,3,2,2,651,162,1977,-37.79638,145.24268,910000
Ringwood,h,hockingstuart,3134,3,2,2,918,145,1975,-37.794,145.24636,882500
Ringwood,t,Philip,3134,3,2,2,275,139,2003,-37.82144,145.2358,845000
Ringwood,h,RW,3134,3,2,1,461,133,2005,-37.82536,145.22228,800000
Ringwood North,h,Jellis,3134,4,1,2,773,131,1980,-37.79259,145.22801,942000
Ringwood North,h,Carter,3134,3,2,2,306,127,1997,-37.80384,145.22562,755000
Ringwood,h,Ray,3134,3,2,2,605,126,1977,-37.8101,145.21697,700000
Ringwood North,h,Fletchers,3134,3,1,1,446,114,1955,-37.7987,145.23032,750000
Ringwood,h,Max,3134,3,1,2,669,106,1960,-37.82136,145.22497,1120000
Ringwood,h,hockingstuart,3134,2,1,1,766,100,1950,-37.80902,145.23561,1040000
Ringwood,h,Purplebricks,3134,2,1,2,123,95,2005,-37.82223,145.22504,633000
Heathmont,h,Woodards,3135,5,3,2,695,292,1965,-37.8326,145.2533,820000
Ringwood East,h,Fletchers,3135,4,3,2,1633,254,1960,-37.813,145.25542,1675000
Heathmont,h,Fletchers,3135,4,3,4,893,250,1969,-37.828,145.25283,1050000
Heathmont,h,Ray,3135,4,2,2,442,207,2016,-37.82507,145.24058,1165000
Heathmont,h,RW,3135,5,2,2,543,200,1980,-37.83145,145.22826,932000
Heathmont,h,Barry,3135,4,2,3,866,199,2012,-37.83628,145.24784,1540000
Heathmont,h,Barry,3135,4,2,2,731,186,1950,-37.83465,145.24245,900000
Heathmont,h,Barry,3135,3,2,2,768,184,1985,-37.83057,145.25398,1160000
Heathmont,h,Philip,3135,4,2,3,801,180,1957,-37.82734,145.24487,1270500
Ringwood East,h,Fletchers,3135,4,1,2,669,179,1965,-37.81656,145.24247,910000
Ringwood East,h,Real,3135,4,1,1,833,151,1960,-37.81186,145.25419,1200000
Heathmont,h,Purplebricks,3135,4,2,6,723,148,1950,-37.83206,145.24175,1175000
Heathmont,h,Ray,3135,3,2,2,471,144,1965,-37.82996,145.24311,912000
Ringwood East,t,hockingstuart,3135,3,2,2,277,144,2016,-37.80369,145.24773,860000
Heathmont,t,Philip,3135,3,2,2,173,140,2009,-37.8327,145.2348,701000
Ringwood East,h,Fletchers,3135,3,1,1,400,135,1950,-37.80954,145.25538,746000
Ringwood East,h,Barry,3135,4,2,1,842,135,1960,-37.81109,145.25738,1175000
Heathmont,h,Mandy,3135,3,1,2,693,129,1950,-37.82536,145.24893,751000
Ringwood East,h,Carter,3135,2,2,2,736,116,1960,-37.80401,145.25225,937000
Ringwood East,h,Philip,3135,4,1,2,894,115,1950,-37.8159,145.24688,1090000
Ringwood East,h,Philip,3135,4,2,2,650,112,1960,-37.80103,145.25368,800000
Ringwood East,h,Real,3135,3,2,1,876,111,1965,-37.82453,145.26356,902000
Ringwood East,h,Fletchers,3135,3,1,1,674,108,1970,-37.79779,145.25674,830000
Ringwood East,h,HAR,3135,3,2,4,941,97,1950,-37.81289,145.24213,1400000
Ringwood East,h,Noel,3135,3,1,2,314,88,1989,-37.81953,145.24907,710000
Heathmont,u,Fletchers,3135,2,1,1,0,80,1980,-37.82118,145.24138,525000
Heathmont,h,hockingstuart,3135,2,1,1,690,73,1950,-37.82575,145.24403,730000
Ringwood East,u,Barry,3135,2,1,2,190,70,1970,-37.80551,145.24589,609000
Croydon,h,hockingstuart,3136,5,2,2,864,294,1980,-37.79546,145.27002,1188000
Croydon,h,Barry,3136,5,3,3,857,285,2012,-37.79773,145.26956,1180000
Croydon,h,McGrath,3136,4,2,2,540,257,2010,-37.77749,145.29973,1060000
Croydon,h,RW,3136,4,2,2,1880,255,1947,-37.79325,145.27724,1152000
Croydon North,h,Philip,3136,3,2,1,1007,250,1980,-37.76653,145.29163,857000
Croydon,h,Fletchers,3136,4,2,2,864,236,2000,-37.81127,145.2871,1060000
Croydon,h,McGrath,3136,3,2,2,1044,235,1945,-37.79263,145.29207,1165000
Croydon,h,Barry,3136,4,2,2,864,228,2008,-37.80718,145.28581,1120000
Croydon,h,Hoskins,3136,4,2,2,880,225,1970,-37.79587,145.2683,932000
Croydon,h,Fletchers,3136,4,2,2,1237,215,1970,-37.79136,145.27375,1115000
Croydon South,h,Noel,3136,4,2,2,861,213,1970,-37.81394,145.27405,1000000
Croydon,h,McGrath,3136,4,2,2,1068,210,2009,-37.7841,145.28877,1220000
Croydon North,h,Jellis,3136,3,2,2,864,208,2012,-37.76402,145.27346,1175000
Croydon,h,Barry,3136,3,2,3,918,201,1978,-37.77519,145.29741,850000
Croydon,h,Ray,3136,4,2,2,974,200,1975,-37.79189,145.29661,865000
Croydon,h,Jellis,3136,5,2,2,983,200,1975,-37.79189,145.29661,880000
Croydon South,h,Jellis,3136,3,2,2,630,199,2010,-37.8163,145.2785,952000
Croydon North,h,RW,3136,4,2,2,841,196,2016,-37.76917,145.29265,820000
Croydon Hills,h,McGrath,3136,4,2,2,1187,190,1983,-37.77936,145.26143,1010000
Croydon,h,Barry,3136,5,2,2,1005,185,1960,-37.78466,145.27326,905000
Croydon,h,Fletchers,3136,4,2,2,655,184,1965,-37.79725,145.29651,730000
Croydon Hills,h,Fletchers,3136,4,2,2,731,178,1985,-37.78021,145.26367,905000
Croydon,h,hockingstuart,3136,4,2,2,1267,177,1970,-37.79219,145.29554,1000000
Croydon,h,McGrath,3136,4,3,2,907,170,1970,-37.79636,145.29351,860000
Croydon North,h,McGrath,3136,3,2,3,503,160,1940,-37.76385,145.28945,610000
Croydon,h,Philip,3136,3,1,2,455,156,1960,-37.79318,145.25811,637000
Croydon North,h,Fletchers,3136,4,1,2,1717,153,1950,-37.77595,145.28383,835000
Croydon,h,Fletchers,3136,3,2,2,269,150,2007,-37.78499,145.2647,730000
Croydon,h,McGrath,3136,3,1,2,850,148,1970,-37.78703,145.29502,768000
Croydon,h,Fletchers,3136,3,1,2,870,145,1970,-37.79364,145.29823,800000
Croydon North,h,Ray,3136,3,2,2,1044,142,1985,-37.7677,145.2888,887000
Croydon,h,Barry,3136,4,2,2,815,140,1960,-37.78393,145.29132,760000
Croydon,h,RW,3136,3,1,2,857,139,1960,-37.80244,145.29711,858000
Croydon Hills,h,Hoskins,3136,3,2,2,659,131,1987,-37.77473,145.26256,790000
Croydon North,h,Jellis,3136,3,2,2,507,128,1960,-37.76572,145.28915,766000
Croydon,h,hockingstuart,3136,3,1,1,396,120,1950,-37.79486,145.28674,662000
Croydon North,h,Ray,3136,3,1,2,731,112,1970,-37.7801,145.28203,665500
Croydon,h,hockingstuart,3136,3,1,1,773,111,1965,-37.79385,145.25667,676000
Croydon,h,McGrath,3136,2,1,1,312,110,1994,-37.80752,145.27212,570000
Croydon South,h,Jellis,3136,3,2,1,379,110,1970,-37.81669,145.28136,702000
Croydon,h,Stockdale,3136,3,1,2,802,105,1980,-37.81083,145.28792,725000
Croydon,h,Ray,3136,3,1,1,864,105,1979,-37.784,145.27006,855000
Croydon,h,Jellis,3136,2,1,1,352,93,1950,-37.79588,145.29166,664000
Croydon,h,McGrath,3136,3,1,2,512,89,1960,-37.81139,145.27414,660000
Kilsyth,h,McGrath,3137,4,2,4,982,224,1970,-37.8039,145.3203,906000
Kilsyth,h,McGrath,3137,3,2,1,862,162,1986,-37.80212,145.33017,780000
Kilsyth,h,McGrath,3137,3,1,2,837,130,1960,-37.79682,145.30467,710000
Kilsyth,h,McGrath,3137,3,1,1,623,110,1950,-37.80416,145.30734,650000
Kilsyth,h,Fletchers,3137,3,1,1,353,107,1960,-37.7969,145.30507,657000
Kilsyth,h,McGrath,3137,2,1,1,906,91,1950,-37.80065,145.30393,830000
Mooroolbark,h,LJ,3138,4,2,4,1250,196,1975,-37.78534,145.33323,922000
Mooroolbark,h,Max,3138,5,2,2,1254,186.75,1980,-37.79026,145.33738,872000
Mooroolbark,h,McGrath,3138,3,1,2,853,135,1980,-37.78156,145.30784,870000
Mooroolbark,h,iTRAK,3138,3,2,2,1103,126.8,1976,-37.78695,145.32513,650000
Mooroolbark,h,Fletchers,3138,3,1,2,886,120,1960,-37.7753,145.31266,696000
Mooroolbark,h,Fletchers,3138,3,1,2,513,115,1996,-37.76191,145.33016,665000
Mooroolbark,h,Fletchers,3138,3,1,2,399,107,1980,-37.77508,145.31013,620000
Mooroolbark,h,Fletchers,3138,3,2,2,947,104,1978,-37.76517,145.3298,730000
Mooroolbark,h,iTRAK,3138,3,1,2,484,102,1970,-37.78454,145.33073,581000
Mooroolbark,h,Barry,3138,3,1,2,872,99,1970,-37.77754,145.31048,630000
Mooroolbark,h,Fletchers,3138,3,1,1,862,97,1960,-37.78329,145.32271,720000
South Yarra,h,Castran,3141,4,2,0,292,272,1880,-37.8377,144.9894,5700000
South Yarra,h,RT,3141,4,2,2,564,254,1920,-37.84405,145.0016,2920000
South Yarra,h,Jellis,3141,3,2,0,358,238,1915,-37.8425,145.0031,2200000
South Yarra,h,Kay,3141,3,2,2,223,235,1999,-37.84188,144.99979,2180000
South Yarra,h,Greg,3141,4,2,1,176,216,1880,-37.83986,144.98598,1855500
South Yarra,h,Kay,3141,4,2,2,237,212,1900,-37.84163,144.99792,2910000
South Yarra,t,Kay,3141,3,2,1,163,207,2016,-37.8425,144.9877,2010000
South Yarra,h,Marshall,3141,3,2,1,215,200,1910,-37.8361,144.9831,2695000
South Yarra,h,Marshall,3141,3,3,2,191,175,1890,-37.836,144.9824,3000000
South Yarra,h,Jellis,3141,3,2,0,217,175,1930,-37.84305,144.98701,2160000
South Yarra,h,Marshall,3141,3,2,2,0,172,2005,-37.8433,145.0001,1400000
South Yarra,h,Morrison,3141,3,1,1,178,172,1894,-37.8404,145.0022,1700000
South Yarra,h,Jellis,3141,3,2,2,153,162,1996,-37.83998,144.98877,1750000
South Yarra,h,Jellis,3141,3,2,1,277,161,1895,-37.8457,144.98871,1720000
South Yarra,h,Jellis,3141,3,2,0,343,153,1900,-37.84277,144.98774,2400000
South Yarra,t,hockingstuart,3141,2,2,1,181,148,1990,-37.8334,144.9867,1460000
South Yarra,h,Jellis,3141,3,2,1,194,148,1890,-37.8395,144.9898,1945000
South Yarra,h,Biggin,3141,2,2,1,181,148,1990,-37.8334,144.9867,1700000
South Yarra,h,Jellis,3141,2,2,0,208,145,1880,-37.8433,145.0024,1710000
South Yarra,t,Jellis,3141,3,2,2,141,140,1995,-37.8467,144.9983,1560000
South Yarra,h,Marshall,3141,3,2,1,149,140,2003,-37.8448,144.9882,1540000
